Unnamed: 0;Provincia;Edad;Ambos_sexos;Hombres;Mujeres
831;Castellon;5;5800;0;0
832;Castellon;5;0;2964;0
833;Castellon;5;0;0;2836
834;Ciudad_Real;5;4804;0;0
835;Ciudad_Real;5;0;2422;0
836;Ciudad_Real;5;0;0;2382
837;Cordoba;5;7590;0;0
838;Cordoba;5;0;3903;0
839;Cordoba;5;0;0;3687
840;Coru?a;5;9129;0;0
841;Coru?a;5;0;4777;0
842;Coru?a;5;0;0;4352
843;Cuenca;5;1598;0;0
844;Cuenca;5;0;807;0
845;Cuenca;5;0;0;792
846;Gipuzkoa;5;7027;0;0
847;Gipuzkoa;5;0;3703;0
848;Gipuzkoa;5;0;0;3324
849;Girona;5;8090;0;0
850;Girona;5;0;4136;0
851;Girona;5;0;0;3953
852;Granada;5;9103;0;0
853;Granada;5;0;4764;0
854;Granada;5;0;0;4339
855;Guadalajara;5;2846;0;0
856;Guadalajara;5;0;1453;0
857;Guadalajara;5;0;0;1393
858;Huelva;5;5209;0;0
859;Huelva;5;0;2679;0
860;Huelva;5;0;0;2530
861;Huesca;5;1881;0;0
862;Huesca;5;0;953;0
863;Huesca;5;0;0;927
864;Jaen;5;5825;0;0
865;Jaen;5;0;3063;0
866;Jaen;5;0;0;2762
867;Leon;5;3248;0;0
868;Leon;5;0;1693;0
869;Leon;5;0;0;1556
870;Lleida;5;4364;0;0
871;Lleida;5;0;2214;0
872;Lleida;5;0;0;2150
873;Lugo;5;2276;0;0
874;Lugo;5;0;1160;0
875;Lugo;5;0;0;1116
876;Madrid;5;68234;0;0
877;Madrid;5;0;35074;0
878;Madrid;5;0;0;33160
879;Malaga;5;17214;0;0
880;Malaga;5;0;8863;0
881;Malaga;5;0;0;8351
882;Murcia;5;16783;0;0
883;Murcia;5;0;8721;0
884;Murcia;5;0;0;8062
885;Navarra;5;6779;0;0
886;Navarra;5;0;3514;0
887;Navarra;5;0;0;3264
888;Ourense;5;1939;0;0
889;Ourense;5;0;996;0
890;Ourense;5;0;0;942
891;Palencia;5;1185;0;0
892;Palencia;5;0;628;0
893;Palencia;5;0;0;557
894;Palmas;5;9298;0;0
895;Palmas;5;0;4818;0
896;Palmas;5;0;0;4481
897;Pontevedra;5;7996;0;0
898;Pontevedra;5;0;4155;0
899;Pontevedra;5;0;0;3841
900;Rioja;5;3131;0;0
901;Rioja;5;0;1610;0
902;Rioja;5;0;0;1522
903;Salamanca;5;2533;0;0
904;Salamanca;5;0;1310;0
905;Salamanca;5;0;0;1223
906;Santa_Cruz_de_Tenerife;5;8763;0;0
907;Santa_Cruz_de_Tenerife;5;0;4494;0
908;Santa_Cruz_de_Tenerife;5;0;0;4269
909;Segovia;5;1344;0;0
910;Segovia;5;0;709;0
911;Segovia;5;0;0;635
912;Sevilla;5;21118;0;0
913;Sevilla;5;0;10815;0
914;Sevilla;5;0;0;10302
915;Soria;5;715;0;0
916;Soria;5;0;362;0
917;Soria;5;0;0;353
918;Tarragona;5;8282;0;0
919;Tarragona;5;0;4293;0
920;Tarragona;5;0;0;3988
921;Teruel;5;1137;0;0
922;Teruel;5;0;562;0
923;Teruel;5;0;0;576
924;Toledo;5;7419;0;0
925;Toledo;5;0;3858;0
926;Toledo;5;0;0;3561
927;Valencia;5;25066;0;0
928;Valencia;5;0;12857;0
929;Valencia;5;0;0;12210
930;Valladolid;5;4676;0;0
931;Valladolid;5;0;2445;0
932;Valladolid;5;0;0;2231
933;Zamora;5;1126;0;0
934;Zamora;5;0;563;0
935;Zamora;5;0;0;563
936;Zaragoza;5;9017;0;0
937;Zaragoza;5;0;4618;0
938;Zaragoza;5;0;0;4399
939;Ceuta;5;1103;0;0
940;Ceuta;5;0;573;0
941;Ceuta;5;0;0;530
942;Melilla;5;1483;0;0
943;Melilla;5;0;796;0
944;Melilla;5;0;0;686
945;Nacional;6;474005;0;0
946;Nacional;6;0;244408;0
947;Nacional;6;0;0;229596
948;Albacete;6;3872;0;0
949;Albacete;6;0;2031;0
950;Albacete;6;0;0;1842
951;Alicante;6;17922;0;0
952;Alicante;6;0;9325;0
953;Alicante;6;0;0;8597
954;Almeria;6;8243;0;0
955;Almeria;6;0;4210;0
956;Almeria;6;0;0;4033
957;Alava;6;3540;0;0
958;Alava;6;0;1850;0
959;Alava;6;0;0;1690
960;Asturias;6;7907;0;0
961;Asturias;6;0;4088;0
962;Asturias;6;0;0;3819
963;Avila;6;1361;0;0
964;Avila;6;0;729;0
965;Avila;6;0;0;632
966;Badajoz;6;6648;0;0
967;Badajoz;6;0;3470;0
968;Badajoz;6;0;0;3178
969;Balears_Illes;6;11766;0;0
970;Balears_Illes;6;0;6209;0
971;Balears_Illes;6;0;0;5558
972;Barcelona;6;59352;0;0
973;Barcelona;6;0;30562;0
974;Barcelona;6;0;0;28790
975;Bizkaia;6;10801;0;0
976;Bizkaia;6;0;5427;0
977;Bizkaia;6;0;0;5374
978;Burgos;6;3174;0;0
979;Burgos;6;0;1666;0
980;Burgos;6;0;0;1507
981;Caceres;6;3383;0;0
982;Caceres;6;0;1823;0
983;Caceres;6;0;0;1560
984;Cadiz;6;13368;0;0
985;Cadiz;6;0;6877;0
986;Cadiz;6;0;0;6490
987;Cantabria;6;5386;0;0
988;Cantabria;6;0;2867;0
989;Cantabria;6;0;0;2518
990;Castellon;6;6026;0;0
991;Castellon;6;0;3132;0
992;Castellon;6;0;0;2893
993;Ciudad_Real;6;5025;0;0
994;Ciudad_Real;6;0;2580;0
995;Ciudad_Real;6;0;0;2445
996;Cordoba;6;7805;0;0
997;Cordoba;6;0;4045;0
998;Cordoba;6;0;0;3759
999;Coru?a;6;9342;0;0
1000;Coru?a;6;0;4906;0
1001;Coru?a;6;0;0;4436
1002;Cuenca;6;1730;0;0
1003;Cuenca;6;0;908;0
1004;Cuenca;6;0;0;822
1005;Gipuzkoa;6;7178;0;0
1006;Gipuzkoa;6;0;3671;0
1007;Gipuzkoa;6;0;0;3506
1008;Girona;6;8404;0;0
1009;Girona;6;0;4343;0
1010;Girona;6;0;0;4061
1011;Granada;6;9296;0;0
1012;Granada;6;0;4851;0
1013;Granada;6;0;0;4446
1014;Guadalajara;6;2967;0;0
1015;Guadalajara;6;0;1510;0
1016;Guadalajara;6;0;0;1457
1017;Huelva;6;5541;0;0
1018;Huelva;6;0;2820;0
1019;Huelva;6;0;0;2721
1020;Huesca;6;1984;0;0
1021;Huesca;6;0;992;0
1022;Huesca;6;0;0;992
1023;Jaen;6;6043;0;0
1024;Jaen;6;0;3085;0
1025;Jaen;6;0;0;2958
1026;Leon;6;3364;0;0
1027;Leon;6;0;1745;0
1028;Leon;6;0;0;1619
1029;Lleida;6;4537;0;0
1030;Lleida;6;0;2353;0
1031;Lleida;6;0;0;2183
1032;Lugo;6;2217;0;0
1033;Lugo;6;0;1136;0
1034;Lugo;6;0;0;1081
1035;Madrid;6;71962;0;0
1036;Madrid;6;0;36821;0
1037;Madrid;6;0;0;35142
1038;Malaga;6;17710;0;0
1039;Malaga;6;0;9055;0
1040;Malaga;6;0;0;8655
1041;Murcia;6;17183;0;0
1042;Murcia;6;0;8883;0
1043;Murcia;6;0;0;8300
1044;Navarra;6;6947;0;0
1045;Navarra;6;0;3617;0
1046;Navarra;6;0;0;3330
1047;Ourense;6;2058;0;0
1048;Ourense;6;0;1079;0
1049;Ourense;6;0;0;979
1050;Palencia;6;1231;0;0
1051;Palencia;6;0;664;0
1052;Palencia;6;0;0;567
1053;Palmas;6;9414;0;0
1054;Palmas;6;0;4821;0
1055;Palmas;6;0;0;4593
1056;Pontevedra;6;8251;0;0
1057;Pontevedra;6;0;4262;0
1058;Pontevedra;6;0;0;3989
1059;Rioja;6;3081;0;0
1060;Rioja;6;0;1570;0
1061;Rioja;6;0;0;1512
1062;Salamanca;6;2670;0;0
1063;Salamanca;6;0;1404;0
1064;Salamanca;6;0;0;1266
1065;Santa_Cruz_de_Tenerife;6;8812;0;0
1066;Santa_Cruz_de_Tenerife;6;0;4543;0
1067;Santa_Cruz_de_Tenerife;6;0;0;4269
1068;Segovia;6;1433;0;0
1069;Segovia;6;0;751;0
1070;Segovia;6;0;0;682
1071;Sevilla;6;22585;0;0
1072;Sevilla;6;0;11463;0
1073;Sevilla;6;0;0;11122
1074;Soria;6;740;0;0
1075;Soria;6;0;371;0
1076;Soria;6;0;0;370
1077;Tarragona;6;8942;0;0
1078;Tarragona;6;0;4662;0
1079;Tarragona;6;0;0;4280
1080;Teruel;6;1209;0;0
1081;Teruel;6;0;610;0
1082;Teruel;6;0;0;599
1083;Toledo;6;7709;0;0
1084;Toledo;6;0;4021;0
1085;Toledo;6;0;0;3688
1086;Valencia;6;25604;0;0
1087;Valencia;6;0;13191;0
1088;Valencia;6;0;0;12413
1089;Valladolid;6;4744;0;0
1090;Valladolid;6;0;2363;0
1091;Valladolid;6;0;0;2381
1092;Zamora;6;1114;0;0
1093;Zamora;6;0;572;0
1094;Zamora;6;0;0;542
1095;Zaragoza;6;9593;0;0
1096;Zaragoza;6;0;4965;0
1097;Zaragoza;6;0;0;4629
1098;Ceuta;6;1302;0;0
1099;Ceuta;6;0;681;0
1100;Ceuta;6;0;0;621
1101;Melilla;6;1532;0;0
1102;Melilla;6;0;829;0
1103;Melilla;6;0;0;703
1104;Nacional;7;479377;0;0
1105;Nacional;7;0;247168;0
1106;Nacional;7;0;0;232209
1107;Albacete;7;3901;0;0
1108;Albacete;7;0;1992;0
1109;Albacete;7;0;0;1909
1110;Alicante;7;18489;0;0
1111;Alicante;7;0;9632;0
1112;Alicante;7;0;0;8857
1113;Almeria;7;8281;0;0
1114;Almeria;7;0;4261;0
1115;Almeria;7;0;0;4021
1116;Alava;7;3539;0;0
1117;Alava;7;0;1849;0
1118;Alava;7;0;0;1690
1119;Asturias;7;7813;0;0
1120;Asturias;7;0;3922;0
1121;Asturias;7;0;0;3891
1122;Avila;7;1332;0;0
1123;Avila;7;0;717;0
1124;Avila;7;0;0;615
1125;Badajoz;7;6732;0;0
1126;Badajoz;7;0;3408;0
1127;Badajoz;7;0;0;3324
1128;Balears_Illes;7;12154;0;0
1129;Balears_Illes;7;0;6304;0
1130;Balears_Illes;7;0;0;5850
1131;Barcelona;7;60008;0;0
1132;Barcelona;7;0;31038;0
1133;Barcelona;7;0;0;28970
1134;Bizkaia;7;10751;0;0
1135;Bizkaia;7;0;5451;0
1136;Bizkaia;7;0;0;5300
1137;Burgos;7;3200;0;0
1138;Burgos;7;0;1700;0
1139;Burgos;7;0;0;1500
1140;Caceres;7;3463;0;0
1141;Caceres;7;0;1785;0
1142;Caceres;7;0;0;1678
1143;Cadiz;7;14226;0;0
1144;Cadiz;7;0;7272;0
1145;Cadiz;7;0;0;6954
1146;Cantabria;7;5582;0;0
1147;Cantabria;7;0;2906;0
1148;Cantabria;7;0;0;2676
1149;Castellon;7;5898;0;0
1150;Castellon;7;0;3015;0
1151;Castellon;7;0;0;2883
1152;Ciudad_Real;7;5009;0;0
1153;Ciudad_Real;7;0;2539;0
1154;Ciudad_Real;7;0;0;2470
1155;Cordoba;7;7747;0;0
1156;Cordoba;7;0;3954;0
1157;Cordoba;7;0;0;3794
1158;Coru?a;7;9577;0;0
1159;Coru?a;7;0;4959;0
1160;Coru?a;7;0;0;4619
1161;Cuenca;7;1714;0;0
1162;Cuenca;7;0;886;0
1163;Cuenca;7;0;0;827
1164;Gipuzkoa;7;7401;0;0
1165;Gipuzkoa;7;0;3701;0
1166;Gipuzkoa;7;0;0;3700
1167;Girona;7;8528;0;0
1168;Girona;7;0;4377;0
1169;Girona;7;0;0;4152
1170;Granada;7;9383;0;0
1171;Granada;7;0;4920;0
1172;Granada;7;0;0;4463
1173;Guadalajara;7;3079;0;0
1174;Guadalajara;7;0;1598;0
1175;Guadalajara;7;0;0;1480
1176;Huelva;7;5862;0;0
1177;Huelva;7;0;3043;0
1178;Huelva;7;0;0;2819
1179;Huesca;7;2087;0;0
1180;Huesca;7;0;1028;0
1181;Huesca;7;0;0;1059
1182;Jaen;7;6100;0;0
1183;Jaen;7;0;3165;0
1184;Jaen;7;0;0;2935
1185;Leon;7;3471;0;0
1186;Leon;7;0;1724;0
1187;Leon;7;0;0;1747
1188;Lleida;7;4527;0;0
1189;Lleida;7;0;2350;0
1190;Lleida;7;0;0;2177
1191;Lugo;7;2255;0;0
1192;Lugo;7;0;1147;0
1193;Lugo;7;0;0;1108
1194;Madrid;7;69581;0;0
1195;Madrid;7;0;35698;0
1196;Madrid;7;0;0;33883
1197;Malaga;7;17926;0;0
1198;Malaga;7;0;9274;0
1199;Malaga;7;0;0;8652
1200;Murcia;7;17053;0;0
1201;Murcia;7;0;8825;0
1202;Murcia;7;0;0;8228
1203;Navarra;7;6900;0;0
1204;Navarra;7;0;3550;0
1205;Navarra;7;0;0;3350
1206;Ourense;7;2105;0;0
1207;Ourense;7;0;1104;0
1208;Ourense;7;0;0;1001
1209;Palencia;7;1191;0;0
1210;Palencia;7;0;611;0
1211;Palencia;7;0;0;580
1212;Palmas;7;10292;0;0
1213;Palmas;7;0;5322;0
1214;Palmas;7;0;0;4971
1215;Pontevedra;7;8456;0;0
1216;Pontevedra;7;0;4501;0
1217;Pontevedra;7;0;0;3956
1218;Rioja;7;3234;0;0
1219;Rioja;7;0;1721;0
1220;Rioja;7;0;0;1513
1221;Salamanca;7;2619;0;0
1222;Salamanca;7;0;1332;0
1223;Salamanca;7;0;0;1287
1224;Santa_Cruz_de_Tenerife;7;9012;0;0
1225;Santa_Cruz_de_Tenerife;7;0;4635;0
1226;Santa_Cruz_de_Tenerife;7;0;0;4377
1227;Segovia;7;1440;0;0
1228;Segovia;7;0;751;0
1229;Segovia;7;0;0;689
1230;Sevilla;7;23077;0;0
1231;Sevilla;7;0;11758;0
1232;Sevilla;7;0;0;11319
1233;Soria;7;769;0;0
1234;Soria;7;0;389;0
1235;Soria;7;0;0;380
1236;Tarragona;7;9253;0;0
1237;Tarragona;7;0;4863;0
1238;Tarragona;7;0;0;4390
1239;Teruel;7;1140;0;0
1240;Teruel;7;0;562;0
1241;Teruel;7;0;0;578
1242;Toledo;7;7933;0;0
1243;Toledo;7;0;4143;0
1244;Toledo;7;0;0;3790
1245;Valencia;7;26586;0;0
1246;Valencia;7;0;13840;0
1247;Valencia;7;0;0;12746
1248;Valladolid;7;4987;0;0
1249;Valladolid;7;0;2584;0
1250;Valladolid;7;0;0;2404
1251;Zamora;7;1178;0;0
1252;Zamora;7;0;606;0
1253;Zamora;7;0;0;572
1254;Zaragoza;7;9768;0;0
1255;Zaragoza;7;0;5056;0
1256;Zaragoza;7;0;0;4713
1257;Ceuta;7;1318;0;0
1258;Ceuta;7;0;686;0
1259;Ceuta;7;0;0;632
1260;Melilla;7;1448;0;0
1261;Melilla;7;0;717;0
1262;Melilla;7;0;0;731
1263;Nacional;8;489669;0;0
1264;Nacional;8;0;253150;0
1265;Nacional;8;0;0;236520
1266;Albacete;8;4081;0;0
1267;Albacete;8;0;2053;0
1268;Albacete;8;0;0;2028
1269;Alicante;8;19052;0;0
1270;Alicante;8;0;9795;0
1271;Alicante;8;0;0;9257
1272;Almeria;8;8402;0;0
1273;Almeria;8;0;4339;0
1274;Almeria;8;0;0;4063
1275;Alava;8;3394;0;0
1276;Alava;8;0;1786;0
1277;Alava;8;0;0;1609
1278;Asturias;8;8423;0;0
1279;Asturias;8;0;4316;0
1280;Asturias;8;0;0;4106
1281;Avila;8;1427;0;0
1282;Avila;8;0;743;0
1283;Avila;8;0;0;683
1284;Badajoz;8;6965;0;0
1285;Badajoz;8;0;3582;0
1286;Badajoz;8;0;0;3382
1287;Balears_Illes;8;12096;0;0
1288;Balears_Illes;8;0;6249;0
1289;Balears_Illes;8;0;0;5847
1290;Barcelona;8;59585;0;0
1291;Barcelona;8;0;31006;0
1292;Barcelona;8;0;0;28579
1293;Bizkaia;8;10918;0;0
1294;Bizkaia;8;0;5634;0
1295;Bizkaia;8;0;0;5284
1296;Burgos;8;3187;0;0
1297;Burgos;8;0;1648;0
1298;Burgos;8;0;0;1539
1299;Caceres;8;3557;0;0
1300;Caceres;8;0;1849;0
1301;Caceres;8;0;0;1708
1302;Cadiz;8;14335;0;0
1303;Cadiz;8;0;7373;0
1304;Cadiz;8;0;0;6963
1305;Cantabria;8;5729;0;0
1306;Cantabria;8;0;2996;0
1307;Cantabria;8;0;0;2733
1308;Castellon;8;6137;0;0
1309;Castellon;8;0;3184;0
1310;Castellon;8;0;0;2954
1311;Ciudad_Real;8;5146;0;0
1312;Ciudad_Real;8;0;2671;0
1313;Ciudad_Real;8;0;0;2475
1314;Cordoba;8;8136;0;0
1315;Cordoba;8;0;4200;0
1316;Cordoba;8;0;0;3936
1317;Coru?a;8;9847;0;0
1318;Coru?a;8;0;5074;0
1319;Coru?a;8;0;0;4773
1320;Cuenca;8;1800;0;0
1321;Cuenca;8;0;894;0
1322;Cuenca;8;0;0;905
1323;Gipuzkoa;8;7369;0;0
1324;Gipuzkoa;8;0;3840;0
1325;Gipuzkoa;8;0;0;3529
1326;Girona;8;8738;0;0
1327;Girona;8;0;4605;0
1328;Girona;8;0;0;4133
1329;Granada;8;9774;0;0
1330;Granada;8;0;5072;0
1331;Granada;8;0;0;4702
1332;Guadalajara;8;3168;0;0
1333;Guadalajara;8;0;1664;0
1334;Guadalajara;8;0;0;1504
1335;Huelva;8;6027;0;0
1336;Huelva;8;0;3163;0
1337;Huelva;8;0;0;2865
1338;Huesca;8;2136;0;0
1339;Huesca;8;0;1111;0
1340;Huesca;8;0;0;1025
1341;Jaen;8;6450;0;0
1342;Jaen;8;0;3335;0
1343;Jaen;8;0;0;3115
1344;Leon;8;3479;0;0
1345;Leon;8;0;1760;0
1346;Leon;8;0;0;1719
1347;Lleida;8;4748;0;0
1348;Lleida;8;0;2509;0
1349;Lleida;8;0;0;2239
1350;Lugo;8;2299;0;0
1351;Lugo;8;0;1162;0
1352;Lugo;8;0;0;1137
1353;Madrid;8;71632;0;0
1354;Madrid;8;0;37043;0
1355;Madrid;8;0;0;34589
1356;Malaga;8;18408;0;0
1357;Malaga;8;0;9430;0
1358;Malaga;8;0;0;8978
1359;Murcia;8;17697;0;0
1360;Murcia;8;0;9136;0
1361;Murcia;8;0;0;8562
1362;Navarra;8;7034;0;0
1363;Navarra;8;0;3570;0
1364;Navarra;8;0;0;3464
1365;Ourense;8;2127;0;0
1366;Ourense;8;0;1137;0
1367;Ourense;8;0;0;990
1368;Palencia;8;1254;0;0
1369;Palencia;8;0;630;0
1370;Palencia;8;0;0;624
1371;Palmas;8;10712;0;0
1372;Palmas;8;0;5467;0
1373;Palmas;8;0;0;5245
1374;Pontevedra;8;8827;0;0
1375;Pontevedra;8;0;4594;0
1376;Pontevedra;8;0;0;4233
1377;Rioja;8;3171;0;0
1378;Rioja;8;0;1642;0
1379;Rioja;8;0;0;1529
1380;Salamanca;8;2732;0;0
1381;Salamanca;8;0;1399;0
1382;Salamanca;8;0;0;1332
1383;Santa_Cruz_de_Tenerife;8;9370;0;0
1384;Santa_Cruz_de_Tenerife;8;0;4792;0
1385;Santa_Cruz_de_Tenerife;8;0;0;4579
1386;Segovia;8;1448;0;0
1387;Segovia;8;0;748;0
1388;Segovia;8;0;0;700
1389;Sevilla;8;23852;0;0
1390;Sevilla;8;0;12159;0
1391;Sevilla;8;0;0;11693
1392;Soria;8;785;0;0
1393;Soria;8;0;410;0
1394;Soria;8;0;0;375
1395;Tarragona;8;9307;0;0
1396;Tarragona;8;0;4832;0
1397;Tarragona;8;0;0;4474
1398;Teruel;8;1233;0;0
1399;Teruel;8;0;621;0
1400;Teruel;8;0;0;612
1401;Toledo;8;8109;0;0
1402;Toledo;8;0;4280;0
1403;Toledo;8;0;0;3828
1404;Valencia;8;27016;0;0
1405;Valencia;8;0;14018;0
1406;Valencia;8;0;0;12998
1407;Valladolid;8;4833;0;0
1408;Valladolid;8;0;2478;0
1409;Valladolid;8;0;0;2355
1410;Zamora;8;1165;0;0
1411;Zamora;8;0;643;0
1412;Zamora;8;0;0;522
1413;Zaragoza;8;9893;0;0
1414;Zaragoza;8;0;5101;0
1415;Zaragoza;8;0;0;4792
1416;Ceuta;8;1304;0;0
1417;Ceuta;8;0;687;0
1418;Ceuta;8;0;0;617
1419;Melilla;8;1359;0;0
1420;Melilla;8;0;720;0
1421;Melilla;8;0;0;639
1422;Nacional;9;516402;0;0
1423;Nacional;9;0;266687;0
1424;Nacional;9;0;0;249715
1425;Albacete;9;4159;0;0
1426;Albacete;9;0;2152;0
1427;Albacete;9;0;0;2007
1428;Alicante;9;20637;0;0
1429;Alicante;9;0;10616;0
1430;Alicante;9;0;0;10021
1431;Almeria;9;9057;0;0
1432;Almeria;9;0;4706;0
1433;Almeria;9;0;0;4351
1434;Alava;9;3507;0;0
1435;Alava;9;0;1851;0
1436;Alava;9;0;0;1656
1437;Asturias;9;8510;0;0
1438;Asturias;9;0;4290;0
1439;Asturias;9;0;0;4220
1440;Avila;9;1499;0;0
1441;Avila;9;0;797;0
1442;Avila;9;0;0;702
1443;Badajoz;9;7220;0;0
1444;Badajoz;9;0;3711;0
1445;Badajoz;9;0;0;3509
1446;Balears_Illes;9;12959;0;0
1447;Balears_Illes;9;0;6823;0
1448;Balears_Illes;9;0;0;6136
1449;Barcelona;9;63157;0;0
1450;Barcelona;9;0;32677;0
1451;Barcelona;9;0;0;30480
1452;Bizkaia;9;11377;0;0
1453;Bizkaia;9;0;5801;0
1454;Bizkaia;9;0;0;5576
1455;Burgos;9;3489;0;0
1456;Burgos;9;0;1780;0
1457;Burgos;9;0;0;1708
1458;Caceres;9;3759;0;0
1459;Caceres;9;0;1977;0
1460;Caceres;9;0;0;1783
1461;Cadiz;9;15228;0;0
1462;Cadiz;9;0;7759;0
1463;Cadiz;9;0;0;7469
1464;Cantabria;9;5980;0;0
1465;Cantabria;9;0;3108;0
1466;Cantabria;9;0;0;2872
1467;Castellon;9;6641;0;0
1468;Castellon;9;0;3463;0
1469;Castellon;9;0;0;3178
1470;Ciudad_Real;9;5464;0;0
1471;Ciudad_Real;9;0;2812;0
1472;Ciudad_Real;9;0;0;2652
1473;Cordoba;9;8658;0;0
1474;Cordoba;9;0;4487;0
1475;Cordoba;9;0;0;4171
1476;Coru?a;9;10082;0;0
1477;Coru?a;9;0;5240;0
1478;Coru?a;9;0;0;4842
1479;Cuenca;9;1850;0;0
1480;Cuenca;9;0;958;0
1481;Cuenca;9;0;0;892
1482;Gipuzkoa;9;7488;0;0
1483;Gipuzkoa;9;0;3889;0
1484;Gipuzkoa;9;0;0;3599
1485;Girona;9;9165;0;0
1486;Girona;9;0;4674;0
1487;Girona;9;0;0;4491
1488;Granada;9;10835;0;0
1489;Granada;9;0;5649;0
1490;Granada;9;0;0;5186
1491;Guadalajara;9;3291;0;0
1492;Guadalajara;9;0;1707;0
1493;Guadalajara;9;0;0;1584
1494;Huelva;9;6322;0;0
1495;Huelva;9;0;3293;0
1496;Huelva;9;0;0;3029
1497;Huesca;9;2232;0;0
1498;Huesca;9;0;1169;0
1499;Huesca;9;0;0;1063
1500;Jaen;9;6869;0;0
1501;Jaen;9;0;3554;0
1502;Jaen;9;0;0;3315
1503;Leon;9;3576;0;0
1504;Leon;9;0;1847;0
1505;Leon;9;0;0;1729
1506;Lleida;9;4897;0;0
1507;Lleida;9;0;2492;0
1508;Lleida;9;0;0;2405
1509;Lugo;9;2331;0;0
1510;Lugo;9;0;1192;0
1511;Lugo;9;0;0;1139
1512;Madrid;9;74412;0;0
1513;Madrid;9;0;38349;0
1514;Madrid;9;0;0;36064
1515;Malaga;9;19189;0;0
1516;Malaga;9;0;9965;0
1517;Malaga;9;0;0;9224
1518;Murcia;9;18816;0;0
1519;Murcia;9;0;9694;0
1520;Murcia;9;0;0;9122
1521;Navarra;9;7299;0;0
1522;Navarra;9;0;3829;0
1523;Navarra;9;0;0;3470
1524;Ourense;9;2242;0;0
1525;Ourense;9;0;1135;0
1526;Ourense;9;0;0;1107
1527;Palencia;9;1254;0;0
1528;Palencia;9;0;646;0
1529;Palencia;9;0;0;609
1530;Palmas;9;11500;0;0
1531;Palmas;9;0;5976;0
1532;Palmas;9;0;0;5524
1533;Pontevedra;9;9207;0;0
1534;Pontevedra;9;0;4811;0
1535;Pontevedra;9;0;0;4396
1536;Rioja;9;3385;0;0
1537;Rioja;9;0;1751;0
1538;Rioja;9;0;0;1634
1539;Salamanca;9;2999;0;0
1540;Salamanca;9;0;1571;0
1541;Salamanca;9;0;0;1428
1542;Santa_Cruz_de_Tenerife;9;10259;0;0
1543;Santa_Cruz_de_Tenerife;9;0;5231;0
1544;Santa_Cruz_de_Tenerife;9;0;0;5028
1545;Segovia;9;1532;0;0
1546;Segovia;9;0;786;0
1547;Segovia;9;0;0;747
1548;Sevilla;9;25280;0;0
1549;Sevilla;9;0;12873;0
1550;Sevilla;9;0;0;12407
1551;Soria;9;818;0;0
1552;Soria;9;0;415;0
1553;Soria;9;0;0;402
1554;Tarragona;9;9749;0;0
1555;Tarragona;9;0;5101;0
1556;Tarragona;9;0;0;4648
1557;Teruel;9;1242;0;0
1558;Teruel;9;0;647;0
1559;Teruel;9;0;0;595
1560;Toledo;9;8617;0;0
1561;Toledo;9;0;4491;0
1562;Toledo;9;0;0;4126
1563;Valencia;9;29053;0;0
1564;Valencia;9;0;15006;0
1565;Valencia;9;0;0;14047
1566;Valladolid;9;5048;0;0
1567;Valladolid;9;0;2592;0
1568;Valladolid;9;0;0;2456
1569;Zamora;9;1253;0;0
1570;Zamora;9;0;610;0
1571;Zamora;9;0;0;644
1572;Zaragoza;9;10359;0;0
1573;Zaragoza;9;0;5416;0
1574;Zaragoza;9;0;0;4943
1575;Ceuta;9;1307;0;0
1576;Ceuta;9;0;624;0
1577;Ceuta;9;0;0;683
1578;Melilla;9;1342;0;0
1579;Melilla;9;0;696;0
1580;Melilla;9;0;0;646
1581;Nacional;10;499170;0;0
1582;Nacional;10;0;257675;0
1583;Nacional;10;0;0;241495
1584;Albacete;10;4101;0;0
1585;Albacete;10;0;2144;0
1586;Albacete;10;0;0;1958
1587;Alicante;10;19835;0;0
1588;Alicante;10;0;10216;0
1589;Alicante;10;0;0;9619
1590;Almeria;10;8324;0;0
1591;Almeria;10;0;4308;0
1592;Almeria;10;0;0;4016
1593;Alava;10;3301;0;0
1594;Alava;10;0;1667;0
1595;Alava;10;0;0;1634
1596;Asturias;10;8161;0;0
1597;Asturias;10;0;4222;0
1598;Asturias;10;0;0;3939
1599;Avila;10;1404;0;0
1600;Avila;10;0;733;0
1601;Avila;10;0;0;671
1602;Badajoz;10;6947;0;0
1603;Badajoz;10;0;3613;0
1604;Badajoz;10;0;0;3334
1605;Balears_Illes;10;12356;0;0
1606;Balears_Illes;10;0;6499;0
1607;Balears_Illes;10;0;0;5856
1608;Barcelona;10;61146;0;0
1609;Barcelona;10;0;31623;0
1610;Barcelona;10;0;0;29523
1611;Bizkaia;10;10879;0;0
1612;Bizkaia;10;0;5690;0
1613;Bizkaia;10;0;0;5190
1614;Burgos;10;3278;0;0
1615;Burgos;10;0;1715;0
1616;Burgos;10;0;0;1562
1617;Caceres;10;3651;0;0
1618;Caceres;10;0;1895;0
1619;Caceres;10;0;0;1755
1620;Cadiz;10;15237;0;0
1621;Cadiz;10;0;7724;0
1622;Cadiz;10;0;0;7513
1623;Cantabria;10;5593;0;0
1624;Cantabria;10;0;2886;0
1625;Cantabria;10;0;0;2707
1626;Castellon;10;6187;0;0
1627;Castellon;10;0;3227;0
1628;Castellon;10;0;0;2960
1629;Ciudad_Real;10;5143;0;0
1630;Ciudad_Real;10;0;2566;0
1631;Ciudad_Real;10;0;0;2577
1632;Cordoba;10;8346;0;0
1633;Cordoba;10;0;4340;0
